text,category,source
pobreza,POBREZA,original_training
La corrupción,CORRUPCION,reclassified_otros
Mal funcionamiento de la justicia,CORRUPCION,reclassified_otros
la falta de trabajo y el hambre,POBREZA,original_training
politicos,POLITICA,original_training
economico,ECONOMIA,original_training
la corrupcion,CORRUPCION,original_training
la economia,ECONOMIA,original_training
Economía,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
desocupacion,TRABAJO,original_training
ns nc,OTROS,reclassified_otros
los planes sociales,OTROS,original_training
Los gobernantes,CORRUPCION,reclassified_otros
educacion,EDUCACION,original_training
falta de seguridad,INSEGURIDAD,original_training
El pago de planes social a jóvenes y extranjeros,OTROS,reclassified_otros
La cultura,CULTURA_VALORES,reclassified_otros
educacion,EDUCACION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
la corrupcion,CORRUPCION,original_training
los precios altos,INFLACION,original_training
"la misma gente. el argentino en, cada vez que hay dinero de por medio el argentoso es corrompido",PODER_ADQUISITIVO,reclassified_otros
La educación,CULTURA_VALORES,reclassified_otros
Económico,PODER_ADQUISITIVO,reclassified_otros
aumento de precios,INFLACION,original_training
justicia lenta,CORRUPCION,reclassified_otros
falta trabajo,TRABAJO,original_training
falta de justicia,CORRUPCION,reclassified_otros
Falta de teabajo,OTROS,reclassified_otros
la situacion con los medicos,SALUD,original_training
desocupacion,TRABAJO,original_training
Los jubilados y los docentes,OTROS,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
diferencia social entre ricos y pobres falts distribucion los comerciantes se aprovechan de la gente,POBREZA,original_training
Mal manejo de la economía,OTROS,reclassified_otros
la pobreza,POBREZA,original_training
la corrupcion,CORRUPCION,original_training
corrupcion,CORRUPCION,original_training
Estudiante,OTROS,reclassified_otros
milei,POLITICA,original_training
falta de trabajo,TRABAJO,original_training
Los aumentos,OTROS,reclassified_otros
la politica,POLITICA,original_training
la economia,ECONOMIA,original_training
falta de trabajo,TRABAJO,original_training
inflacion,INFLACION,original_training
robos,INSEGURIDAD,original_training
los libertarios,OTROS,original_training
la educacion,EDUCACION,original_training
inflacion,INFLACION,original_training
economia,ECONOMIA,original_training
economia inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
Narcotráfico,OTROS,reclassified_otros
l economia,ECONOMIA,original_training
Lis sueldos,PODER_ADQUISITIVO,reclassified_otros
la corrupcion,CORRUPCION,original_training
la gente que sigue apoyando a milei,POLITICA,original_training
la gente,OTROS,original_training
sacar todos los corruptos limpiar el pais a fondo,CORRUPCION,original_training
inseguridad,INSEGURIDAD,original_training
economia solo pensada para empresas,ECONOMIA,original_training
la falta de trabajo,TRABAJO,original_training
el trabajo,TRABAJO,original_training
los dirigentes politicos,POLITICA,original_training
economia,ECONOMIA,original_training
pobreza,POBREZA,original_training
trabajo,TRABAJO,original_training
"Lo social, educación",CULTURA_VALORES,reclassified_otros
la economia que cada vez alcanza menos,ECONOMIA,original_training
la falta de recursos para invertir,POBREZA,original_training
inseguridad,INSEGURIDAD,original_training
Sueldos políticos,PODER_ADQUISITIVO,reclassified_otros
politicos,POLITICA,original_training
La plata,PODER_ADQUISITIVO,reclassified_otros
los politicos,POLITICA,original_training
La situacion de los jubilados,OTROS,reclassified_otros
Sueldos baja,PODER_ADQUISITIVO,reclassified_otros
no sabe,OTROS,reclassified_otros
falta de educacion,EDUCACION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
Económico,PODER_ADQUISITIVO,reclassified_otros
gobierno,POLITICA,original_training
problemas economicos,ECONOMIA,original_training
Corrupción,CORRUPCION,reclassified_otros
hambre,POBREZA,original_training
la educación,CULTURA_VALORES,reclassified_otros
economia,ECONOMIA,original_training
gobiernos,POLITICA,original_training
los politicos,POLITICA,original_training
La economía,OTROS,reclassified_otros
corrupcion,CORRUPCION,original_training
la inflacion,INFLACION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
economia,ECONOMIA,original_training
la economia,ECONOMIA,original_training
economia precios altos y no alcanza el dinero,ECONOMIA,original_training
la historia argentina,OTROS,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
La ignorancia,CULTURA_VALORES,reclassified_otros
la economia y corrupcion,CORRUPCION,original_training
el gobierno,POLITICA,original_training
pobreza,POBREZA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
La economía,OTROS,reclassified_otros
Inflación,OTROS,reclassified_otros
la inflacion,INFLACION,original_training
falta de trabajo,TRABAJO,original_training
la pobreza,POBREZA,original_training
la inflacion,INFLACION,original_training
la corrupcion,CORRUPCION,original_training
todo esta mal,OTROS,original_training
Economía,OTROS,reclassified_otros
Desigualdades falta de oportunidades,OTROS,reclassified_otros
desempleo,TRABAJO,original_training
los politicos,POLITICA,original_training
politicos,POLITICA,original_training
hay mucha gente sin cultura de trabajo,TRABAJO,original_training
desempleo,TRABAJO,original_training
insumos servicios desvalorizacion de dinero,SERVICIOS,original_training
economia,ECONOMIA,original_training
La justicia,CORRUPCION,reclassified_otros
inseguridad,INSEGURIDAD,original_training
la educacion,EDUCACION,original_training
la economia,ECONOMIA,original_training
inflacion,INFLACION,original_training
falta de medicamentos y trabajo,TRABAJO,original_training
que no hay trabajos,TRABAJO,original_training
falta de trabajo,TRABAJO,original_training
Inflación,OTROS,reclassified_otros
la economia,ECONOMIA,original_training
Corrupción,CORRUPCION,reclassified_otros
la economia,ECONOMIA,original_training
lo mal que nos dejaron 20 anos de gobierno kirchne,POLITICA,original_training
salud publica,SALUD,original_training
Gobernantes,CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
la falta de trabajo,TRABAJO,original_training
falta de trabajo,TRABAJO,original_training
la economia,ECONOMIA,original_training
el presidente,POLITICA,original_training
falta de trabajo,TRABAJO,original_training
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
Corrupción,CORRUPCION,reclassified_otros
pobreza,POBREZA,original_training
salud,SALUD,original_training
La corrupción,CORRUPCION,reclassified_otros
la economia,ECONOMIA,original_training
laboral,TRABAJO,original_training
la falta de trabajo,TRABAJO,original_training
mal manejo de proyectos educativos y salud,SALUD,original_training
trabajo,TRABAJO,original_training
desocupacion,TRABAJO,original_training
Corrupción,CORRUPCION,reclassified_otros
Parate de instituciones,OTROS,reclassified_otros
falta de trabajo,TRABAJO,original_training
Terminar con los chorros que los gobernantepueblo,CORRUPCION,reclassified_otros
Política,OTROS,reclassified_otros
los politicos que nos gobiernan,POLITICA,original_training
la corrupcion,CORRUPCION,original_training
la inseguridad,INSEGURIDAD,original_training
la falta de trabajo la falta de empatia el desprecio a los sectores vulnerables el abandono a la sociedad la desfinanciacion de la educacion la manera de pensar del presidente y la vice la falta de un plan la falta de organizacion falta de,TRABAJO,original_training
"La economía , ya no alcanza para nada, sueldos muy justos,hay que estar remandola hasta finde mes",PODER_ADQUISITIVO,reclassified_otros
Los gobernantes,CORRUPCION,reclassified_otros
Narcotráfico,OTROS,reclassified_otros
la carestia de los jubilados y en general,INFLACION,original_training
la educacion,EDUCACION,original_training
inseguridad,INSEGURIDAD,original_training
Que lo que ganas aunque labures sin parar no te alcanza para nada,PODER_ADQUISITIVO,reclassified_otros
Falta d dinero,PODER_ADQUISITIVO,reclassified_otros
terminar con la concetracion de la riqueza y de la poblacion,OTROS,reclassified_otros
desocupacion,TRABAJO,original_training
Falta de plata,PODER_ADQUISITIVO,reclassified_otros
no hay trabajo,TRABAJO,original_training
pobreza,POBREZA,original_training
pobreza y desocupacion,TRABAJO,original_training
Educación,CULTURA_VALORES,reclassified_otros
inseguridad,INSEGURIDAD,original_training
gobierno,POLITICA,original_training
la corrupcion,CORRUPCION,original_training
corrupcion,CORRUPCION,original_training
la inflacion,INFLACION,original_training
inflacion,INFLACION,original_training
economian,ECONOMIA,original_training
falta d trabajo,TRABAJO,original_training
pobreza en ninos,POBREZA,original_training
No alcanza la plata,PODER_ADQUISITIVO,reclassified_otros
educacion,EDUCACION,original_training
Los mandatos anteriores que se robaron  todo,CORRUPCION,reclassified_otros
Salarios,PODER_ADQUISITIVO,reclassified_otros
la falta de trabajo,TRABAJO,original_training
javier milei,POLITICA,original_training
Las estrategias que se están aplicando en  todo lo administrativo y financiero,OTROS,reclassified_otros
La libertad avanza,OTROS,reclassified_otros
La gestión,OTROS,reclassified_otros
economico seguridad,INSEGURIDAD,original_training
inflacion salud educacion y fslta de trabajo,TRABAJO,original_training
que aiga trabajo,TRABAJO,original_training
la educacion la corrupcion la delincuencia,INSEGURIDAD,original_training
Los sueldos,PODER_ADQUISITIVO,reclassified_otros
La economía,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
Econlmico,OTROS,reclassified_otros
mala gestion de recursos,POLITICA,original_training
mala economica,OTROS,reclassified_otros
Bajos salários,PODER_ADQUISITIVO,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
corrupcion,CORRUPCION,original_training
el hambre,POBREZA,original_training
economia,ECONOMIA,original_training
No alcanza para nada,PODER_ADQUISITIVO,reclassified_otros
Juventud perdió el respeto falta educación,CULTURA_VALORES,reclassified_otros
la inseguridad y falta de trabajo,TRABAJO,original_training
Corrupción,CORRUPCION,reclassified_otros
la delincuencia,INSEGURIDAD,original_training
corrupcion,CORRUPCION,original_training
Los sueldos bajos de los trabajadores..,PODER_ADQUISITIVO,reclassified_otros
Educación,CULTURA_VALORES,reclassified_otros
BUROCRACIA,OTROS,reclassified_otros
falta de trabajo,TRABAJO,original_training
presidente,POLITICA,original_training
Corrupción,CORRUPCION,reclassified_otros
pobreza,POBREZA,original_training
Los gobernantes,CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
la economia,ECONOMIA,original_training
milei,POLITICA,original_training
los aumentos de todo,OTROS,reclassified_otros
economia politica,ECONOMIA,original_training
la pobreza,POBREZA,original_training
La corrupción,CORRUPCION,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
la economia,ECONOMIA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
inflacion,INFLACION,original_training
economia,ECONOMIA,original_training
La ignorancia de la gente,CULTURA_VALORES,reclassified_otros
sesocupacion,OTROS,original_training
falta de trabaja e inseguridad,INSEGURIDAD,original_training
economia,ECONOMIA,original_training
todo sube y no haya plata que alcance,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
la inflacion,INFLACION,original_training
inflacion,INFLACION,original_training
falta de trabajo,TRABAJO,original_training
los planes sociales que siguen,OTROS,reclassified_otros
Economía bajos sueldos,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
la pobreza,POBREZA,original_training
economia,ECONOMIA,original_training
el gobierno,POLITICA,original_training
la inflación,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
los sueldos bajos la jubilacion es un pais tan rico y tan llena de miseria la gente pasa mucha hambre,POBREZA,original_training
inflacion,INFLACION,original_training
falta de trabajo,TRABAJO,original_training
Salarios bajos,PODER_ADQUISITIVO,reclassified_otros
falta de trabajo,TRABAJO,original_training
la falta de trabajo,TRABAJO,original_training
seguridad,INSEGURIDAD,original_training
trabajo,TRABAJO,original_training
